# File: FAO_fodder_Prod_t_HA_ha_PRODSTAT_2011.csv
# Title: FAO fodder crops production and area before 2011
# Units: tonne and ha
# Description:  Data from GCAM 5.4 as FAO discontinued the data
# Data source: FAOSTAT (main domain:NA FAO.udpate:)
# Date of CSV last update: 2023-08-08
# Column types: icicincic
# ----------
area_code,item,item_code,element,year,value,area,element_code,unit
57,Vegetables Roots Fodder,655,Area harvested,1968,,Belarus,5312,ha
255,Alfalfa for forage and silage,641,Area harvested,1968,,Belgium,5312,ha
255,Beets for Fodder,647,Area harvested,1968,,Belgium,5312,ha
255,Cabbage for Fodder,644,Area harvested,1968,,Belgium,5312,ha
255,Carrots for Fodder,648,Area harvested,1968,,Belgium,5312,ha
255,Clover for forage and silage,640,Area harvested,1968,,Belgium,5312,ha
255,Grasses Nes for forage;Sil,639,Area harvested,1968,,Belgium,5312,ha
255,Maize for forage and silage,636,Area harvested,1968,,Belgium,5312,ha
255,Pumpkins for Fodder,645,Area harvested,1968,,Belgium,5312,ha
255,Turnips for Fodder,646,Area harvested,1968,,Belgium,5312,ha
15,Alfalfa for forage and silage,641,Area harvested,1968,,Belgium-Luxembourg,5312,ha
15,Beets for Fodder,647,Area harvested,1968,,Belgium-Luxembourg,5312,ha
15,Clover for forage and silage,640,Area harvested,1968,,Belgium-Luxembourg,5312,ha
15,Maize for forage and silage,636,Area harvested,1968,,Belgium-Luxembourg,5312,ha
15,Pumpkins for Fodder,645,Area harvested,1968,,Belgium-Luxembourg,5312,ha
19,Alfalfa for forage and silage,641,Area harvested,1968,12200,Bolivia (Plurinational State of),5312,ha
19,Grasses Nes for forage;Sil,639,Area harvested,1968,40000,Bolivia (Plurinational State of),5312,ha
19,Sorghum for forage and silage,637,Area harvested,1968,,Bolivia (Plurinational State of),5312,ha
80,Alfalfa for forage and silage,641,Area harvested,1968,,Bosnia and Herzegovina,5312,ha
80,Beets for Fodder,647,Area harvested,1968,,Bosnia and Herzegovina,5312,ha
80,Clover for forage and silage,640,Area harvested,1968,,Bosnia and Herzegovina,5312,ha
80,Maize for forage and silage,636,Area harvested,1968,,Bosnia and Herzegovina,5312,ha
27,Alfalfa for forage and silage,641,Area harvested,1968,347337,Bulgaria,5312,ha
27,Beets for Fodder,647,Area harvested,1968,18141,Bulgaria,5312,ha
27,Clover for forage and silage,640,Area harvested,1968,3542,Bulgaria,5312,ha
27,Grasses Nes for forage;Sil,639,Area harvested,1968,250000,Bulgaria,5312,ha
27,Leguminous for Silage,643,Area harvested,1968,19652,Bulgaria,5312,ha
27,Maize for forage and silage,636,Area harvested,1968,210073,Bulgaria,5312,ha
27,Vegetables Roots Fodder,655,Area harvested,1968,,Bulgaria,5312,ha
33,Grasses Nes for forage;Sil,639,Area harvested,1968,4927790,Canada,5312,ha
33,Maize for forage and silage,636,Area harvested,1968,257538,Canada,5312,ha
33,Pumpkins for Fodder,645,Area harvested,1968,,Canada,5312,ha
33,Vegetables Roots Fodder,655,Area harvested,1968,,Canada,5312,ha
40,Alfalfa for forage and silage,641,Area harvested,1968,,Chile,5312,ha
40,Cabbage for Fodder,644,Area harvested,1968,,Chile,5312,ha
40,Clover for forage and silage,640,Area harvested,1968,,Chile,5312,ha
40,forage Products,651,Area harvested,1968,,Chile,5312,ha
40,Grasses Nes for forage;Sil,639,Area harvested,1968,,Chile,5312,ha
40,Maize for forage and silage,636,Area harvested,1968,,Chile,5312,ha
40,Pumpkins for Fodder,645,Area harvested,1968,,Chile,5312,ha
351,forage Products,651,Area harvested,1968,,,,
98,Alfalfa for forage and silage,641,Area harvested,1968,,Croatia,5312,ha
98,Beets for Fodder,647,Area harvested,1968,,Croatia,5312,ha
98,Clover for forage and silage,640,Area harvested,1968,,Croatia,5312,ha
98,Maize for forage and silage,636,Area harvested,1968,,Croatia,5312,ha
50,Alfalfa for forage and silage,641,Area harvested,1968,1311,Cyprus,5312,ha
50,forage Products,651,Area harvested,1968,10987,Cyprus,5312,ha
50,Grasses Nes for forage;Sil,639,Area harvested,1968,3662,Cyprus,5312,ha
50,Leguminous for Silage,643,Area harvested,1968,9097,Cyprus,5312,ha
50,Maize for forage and silage,636,Area harvested,1968,401,Cyprus,5312,ha
167,Alfalfa for forage and silage,641,Area harvested,1968,,Czechia,5312,ha
167,Beets for Fodder,647,Area harvested,1968,,Czechia,5312,ha
167,Clover for forage and silage,640,Area harvested,1968,,Czechia,5312,ha
167,Maize for forage and silage,636,Area harvested,1968,,Czechia,5312,ha
167,Pumpkins for Fodder,645,Area harvested,1968,,Czechia,5312,ha
167,Turnips for Fodder,646,Area harvested,1968,,Czechia,5312,ha
51,Alfalfa for forage and silage,641,Area harvested,1968,,Czechoslovakia,5312,ha
51,Beets for Fodder,647,Area harvested,1968,,Czechoslovakia,5312,ha
51,Clover for forage and silage,640,Area harvested,1968,,Czechoslovakia,5312,ha
51,Leguminous for Silage,643,Area harvested,1968,244000,Czechoslovakia,5312,ha
51,Maize for forage and silage,636,Area harvested,1968,281000,Czechoslovakia,5312,ha
51,Pumpkins for Fodder,645,Area harvested,1968,,Czechoslovakia,5312,ha
54,Alfalfa for forage and silage,641,Area harvested,1968,18353,Denmark,5312,ha
54,Beets for Fodder,647,Area harvested,1968,150022,Denmark,5312,ha
54,Carrots for Fodder,648,Area harvested,1968,3949,Denmark,5312,ha
54,Clover for forage and silage,640,Area harvested,1968,519105,Denmark,5312,ha
54,forage Products,651,Area harvested,1968,,Denmark,5312,ha
54,Grasses Nes for forage;Sil,639,Area harvested,1968,,Denmark,5312,ha
54,Maize for forage and silage,636,Area harvested,1968,,Denmark,5312,ha
54,Rye grass for forage & silage,638,Area harvested,1968,,Denmark,5312,ha
54,Swedes for Fodder,649,Area harvested,1968,95844,Denmark,5312,ha
59,Clover for forage and silage,640,Area harvested,1968,1100000,Egypt,5312,ha
63,Alfalfa for forage and silage,641,Area harvested,1968,,Estonia,5312,ha
63,Clover for forage and silage,640,Area harvested,1968,,Estonia,5312,ha
63,Maize for forage and silage,636,Area harvested,1968,,Estonia,5312,ha
63,Pumpkins for Fodder,645,Area harvested,1968,,Estonia,5312,ha
63,Vegetables Roots Fodder,655,Area harvested,1968,,Estonia,5312,ha
238,Vegetables Roots Fodder,655,Area harvested,1968,,Ethiopia,5312,ha
67,Pumpkins for Fodder,645,Area harvested,1968,,Finland,5312,ha
67,Swedes for Fodder,649,Area harvested,1968,,Finland,5312,ha
68,Alfalfa for forage and silage,641,Area harvested,1968,,France,5312,ha
68,Beets for Fodder,647,Area harvested,1968,,France,5312,ha
68,Cabbage for Fodder,644,Area harvested,1968,,France,5312,ha
68,Carrots for Fodder,648,Area harvested,1968,,France,5312,ha
68,Clover for forage and silage,640,Area harvested,1968,,France,5312,ha
68,Grasses Nes for forage;Sil,639,Area harvested,1968,,France,5312,ha
68,Green Oilseeds for Silage,642,Area harvested,1968,,France,5312,ha
68,Leguminous for Silage,643,Area harvested,1968,,France,5312,ha
68,Maize for forage and silage,636,Area harvested,1968,815000,France,5312,ha
68,Pumpkins for Fodder,645,Area harvested,1968,,France,5312,ha
68,Rye grass for forage & silage,638,Area harvested,1968,,France,5312,ha
68,Sorghum for forage and silage,637,Area harvested,1968,,France,5312,ha
68,Swedes for Fodder,649,Area harvested,1968,,France,5312,ha
68,Turnips for Fodder,646,Area harvested,1968,,France,5312,ha
68,Vegetables Roots Fodder,655,Area harvested,1968,,France,5312,ha
73,forage Products,651,Area harvested,1968,,Georgia,5312,ha
73,Grasses Nes for forage;Sil,639,Area harvested,1968,,Georgia,5312,ha
73,Maize for forage and silage,636,Area harvested,1968,,Georgia,5312,ha
73,Vegetables Roots Fodder,655,Area harvested,1968,,Georgia,5312,ha
79,Alfalfa for forage and silage,641,Area harvested,1968,268064,Germany,5312,ha
79,Beets for Fodder,647,Area harvested,1968,475584,Germany,5312,ha
79,Carrots for Fodder,648,Area harvested,1968,6065,Germany,5312,ha
79,Clover for forage and silage,640,Area harvested,1968,447313,Germany,5312,ha
79,forage Products,651,Area harvested,1968,,Germany,5312,ha
79,Grasses Nes for forage;Sil,639,Area harvested,1968,,Germany,5312,ha
79,Green Oilseeds for Silage,642,Area harvested,1968,,Germany,5312,ha
79,Leguminous for Silage,643,Area harvested,1968,289830,Germany,5312,ha
79,Maize for forage and silage,636,Area harvested,1968,391459,Germany,5312,ha
79,Pumpkins for Fodder,645,Area harvested,1968,,Germany,5312,ha
79,Rye grass for forage & silage,638,Area harvested,1968,,Germany,5312,ha
79,Turnips for Fodder,646,Area harvested,1968,77088,Germany,5312,ha
79,Vegetables Roots Fodder,655,Area harvested,1968,17406,Germany,5312,ha
84,Grasses Nes for forage;Sil,639,Area harvested,1968,,Greece,5312,ha
84,Leguminous for Silage,643,Area harvested,1968,,Greece,5312,ha
84,Maize for forage and silage,636,Area harvested,1968,,Greece,5312,ha
84,Sorghum for forage and silage,637,Area harvested,1968,,Greece,5312,ha
86,forage Products,651,Area harvested,1968,,Grenada,5312,ha
95,Beets for Fodder,647,Area harvested,1968,,Honduras,5312,ha
97,Alfalfa for forage and silage,641,Area harvested,1968,,Hungary,5312,ha
97,Clover for forage and silage,640,Area harvested,1968,100000,Hungary,5312,ha
97,Grasses Nes for forage;Sil,639,Area harvested,1968,,Hungary,5312,ha
97,Leguminous for Silage,643,Area harvested,1968,687000,Hungary,5312,ha
97,Maize for forage and silage,636,Area harvested,1968,277000,Hungary,5312,ha
97,Pumpkins for Fodder,645,Area harvested,1968,,Hungary,5312,ha
97,Sorghum for forage and silage,637,Area harvested,1968,,Hungary,5312,ha
97,Turnips for Fodder,646,Area harvested,1968,33048,Hungary,5312,ha
97,Vegetables Roots Fodder,655,Area harvested,1968,7100,Hungary,5312,ha
99,Pumpkins for Fodder,645,Area harvested,1968,,Iceland,5312,ha
100,forage Products,651,Area harvested,1968,6400000,India,5312,ha
102,Alfalfa for forage and silage,641,Area harvested,1968,260000,Iran (Islamic Republic of),5312,ha
102,Clover for forage and silage,640,Area harvested,1968,32000,Iran (Islamic Republic of),5312,ha
102,forage Products,651,Area harvested,1968,137000,Iran (Islamic Republic of),5312,ha
103,Alfalfa for forage and silage,641,Area harvested,1968,6000,Iraq,5312,ha
103,Clover for forage and silage,640,Area harvested,1968,25000,Iraq,5312,ha
103,forage Products,651,Area harvested,1968,,Iraq,5312,ha
103,Leguminous for Silage,643,Area harvested,1968,1000,Iraq,5312,ha
104,Beets for Fodder,647,Area harvested,1968,15400,Ireland,5312,ha
104,Cabbage for Fodder,644,Area harvested,1968,5600,Ireland,5312,ha
104,Pumpkins for Fodder,645,Area harvested,1968,,Ireland,5312,ha
104,Turnips for Fodder,646,Area harvested,1968,,Ireland,5312,ha
104,Vegetables Roots Fodder,655,Area harvested,1968,43600,Ireland,5312,ha
105,Grasses Nes for forage;Sil,639,Area harvested,1968,59000,Israel,5312,ha
105,Pumpkins for Fodder,645,Area harvested,1968,,Israel,5312,ha
106,Alfalfa for forage and silage,641,Area harvested,1968,,Italy,5312,ha
106,Beets for Fodder,647,Area harvested,1968,27000,Italy,5312,ha
106,Cabbage for Fodder,644,Area harvested,1968,6200,Italy,5312,ha
106,Carrots for Fodder,648,Area harvested,1968,,Italy,5312,ha
106,Clover for forage and silage,640,Area harvested,1968,,Italy,5312,ha
106,forage Products,651,Area harvested,1968,,Italy,5312,ha
106,Grasses Nes for forage;Sil,639,Area harvested,1968,,Italy,5312,ha
106,Green Oilseeds for Silage,642,Area harvested,1968,,Italy,5312,ha
106,Leguminous for Silage,643,Area harvested,1968,,Italy,5312,ha
106,Maize for forage and silage,636,Area harvested,1968,,Italy,5312,ha
106,Pumpkins for Fodder,645,Area harvested,1968,,Italy,5312,ha
106,Sorghum for forage and silage,637,Area harvested,1968,,Italy,5312,ha
106,Swedes for Fodder,649,Area harvested,1968,7600,Italy,5312,ha
106,Turnips for Fodder,646,Area harvested,1968,32200,Italy,5312,ha
110,Grasses Nes for forage;Sil,639,Area harvested,1968,440000,Japan,5312,ha
110,Leguminous for Silage,643,Area harvested,1968,133800,Japan,5312,ha
110,Maize for forage and silage,636,Area harvested,1968,70300,Japan,5312,ha
110,Pumpkins for Fodder,645,Area harvested,1968,,Japan,5312,ha
110,Sorghum for forage and silage,637,Area harvested,1968,,Japan,5312,ha
110,Turnips for Fodder,646,Area harvested,1968,14400,Japan,5312,ha
110,Vegetables Roots Fodder,655,Area harvested,1968,4520,Japan,5312,ha
112,Alfalfa for forage and silage,641,Area harvested,1968,,Jordan,5312,ha
112,Clover for forage and silage,640,Area harvested,1968,,Jordan,5312,ha
112,forage Products,651,Area harvested,1968,,Jordan,5312,ha
112,Grasses Nes for forage;Sil,639,Area harvested,1968,,Jordan,5312,ha
108,Maize for forage and silage,636,Area harvested,1968,,Kazakhstan,5312,ha
108,Pumpkins for Fodder,645,Area harvested,1968,,Kazakhstan,5312,ha
108,Vegetables Roots Fodder,655,Area harvested,1968,,Kazakhstan,5312,ha
118,forage Products,651,Area harvested,1968,,Kuwait,5312,ha
113,forage Products,651,Area harvested,1968,,Kyrgyzstan,5312,ha
113,Maize for forage and silage,636,Area harvested,1968,,Kyrgyzstan,5312,ha
113,Pumpkins for Fodder,645,Area harvested,1968,,Kyrgyzstan,5312,ha
113,Vegetables Roots Fodder,655,Area harvested,1968,,Kyrgyzstan,5312,ha
119,Maize for forage and silage,636,Area harvested,1968,,Latvia,5312,ha
119,Pumpkins for Fodder,645,Area harvested,1968,,Latvia,5312,ha
119,Vegetables Roots Fodder,655,Area harvested,1968,,Latvia,5312,ha
121,Alfalfa for forage and silage,641,Area harvested,1968,,Lebanon,5312,ha
124,forage Products,651,Area harvested,1968,,Libya,5312,ha
126,Clover for forage and silage,640,Area harvested,1968,,Lithuania,5312,ha
126,Grasses Nes for forage;Sil,639,Area harvested,1968,,Lithuania,5312,ha
126,Maize for forage and silage,636,Area harvested,1968,,Lithuania,5312,ha
126,Pumpkins for Fodder,645,Area harvested,1968,,Lithuania,5312,ha
126,Vegetables Roots Fodder,655,Area harvested,1968,,Lithuania,5312,ha
256,Alfalfa for forage and silage,641,Area harvested,1968,,Luxembourg,5312,ha
256,Beets for Fodder,647,Area harvested,1968,,Luxembourg,5312,ha
256,Clover for forage and silage,640,Area harvested,1968,,Luxembourg,5312,ha
256,forage Products,651,Area harvested,1968,,Luxembourg,5312,ha
256,Maize for forage and silage,636,Area harvested,1968,,Luxembourg,5312,ha
134,Leguminous for Silage,643,Area harvested,1968,3334,Malta,5312,ha
138,Alfalfa for forage and silage,641,Area harvested,1968,119924,Mexico,5312,ha
138,Beets for Fodder,647,Area harvested,1968,2155,Mexico,5312,ha
138,Clover for forage and silage,640,Area harvested,1968,,Mexico,5312,ha
138,forage Products,651,Area harvested,1968,,Mexico,5312,ha
138,Grasses Nes for forage;Sil,639,Area harvested,1968,,Mexico,5312,ha
138,Maize for forage and silage,636,Area harvested,1968,,Mexico,5312,ha
138,Pumpkins for Fodder,645,Area harvested,1968,,Mexico,5312,ha
138,Rye grass for forage & silage,638,Area harvested,1968,,Mexico,5312,ha
138,Sorghum for forage and silage,637,Area harvested,1968,,Mexico,5312,ha
138,Swedes for Fodder,649,Area harvested,1968,,Mexico,5312,ha
138,Turnips for Fodder,646,Area harvested,1968,,Mexico,5312,ha
141,forage Products,651,Area harvested,1968,,Mongolia,5312,ha
141,Grasses Nes for forage;Sil,639,Area harvested,1968,74400,Mongolia,5312,ha
141,Maize for forage and silage,636,Area harvested,1968,2500,Mongolia,5312,ha
141,Vegetables Roots Fodder,655,Area harvested,1968,200,Mongolia,5312,ha
273,Alfalfa for forage and silage,641,Area harvested,1968,,Montenegro,5312,ha
273,Clover for forage and silage,640,Area harvested,1968,,Montenegro,5312,ha
273,Maize for forage and silage,636,Area harvested,1968,,Montenegro,5312,ha
143,forage Products,651,Area harvested,1968,48400,Morocco,5312,ha
28,Grasses Nes for forage;Sil,639,Area harvested,1968,123026,Myanmar,5312,ha
149,Grasses Nes for forage;Sil,639,Area harvested,1968,,Nepal,5312,ha
150,Alfalfa for forage and silage,641,Area harvested,1968,6589,Netherlands,5312,ha
150,Beets for Fodder,647,Area harvested,1968,11582,Netherlands,5312,ha
150,Clover for forage and silage,640,Area harvested,1968,686,Netherlands,5312,ha
150,Grasses Nes for forage;Sil,639,Area harvested,1968,,Netherlands,5312,ha
150,Maize for forage and silage,636,Area harvested,1968,4153,Netherlands,5312,ha
150,Pumpkins for Fodder,645,Area harvested,1968,,Netherlands,5312,ha
156,Alfalfa for forage and silage,641,Area harvested,1968,79723,New Zealand,5312,ha
156,Beets for Fodder,647,Area harvested,1968,,New Zealand,5312,ha
156,Cabbage for Fodder,644,Area harvested,1968,,New Zealand,5312,ha
156,forage Products,651,Area harvested,1968,55000,New Zealand,5312,ha
156,Maize for forage and silage,636,Area harvested,1968,1700,New Zealand,5312,ha
156,Sorghum for forage and silage,637,Area harvested,1968,,New Zealand,5312,ha
156,Swedes for Fodder,649,Area harvested,1968,,New Zealand,5312,ha
156,Turnips for Fodder,646,Area harvested,1968,,New Zealand,5312,ha
162,Beets for Fodder,647,Area harvested,1968,227,Norway,5312,ha
162,Cabbage for Fodder,644,Area harvested,1968,2192,Norway,5312,ha
162,forage Products,651,Area harvested,1968,,Norway,5312,ha
162,Pumpkins for Fodder,645,Area harvested,1968,,Norway,5312,ha
162,Rye grass for forage & silage,638,Area harvested,1968,,Norway,5312,ha
162,Turnips for Fodder,646,Area harvested,1968,8427,Norway,5312,ha
162,Vegetables Roots Fodder,655,Area harvested,1968,8654,Norway,5312,ha
299,Alfalfa for forage and silage,641,Area harvested,1968,,Palestine,5312,ha
299,Clover for forage and silage,640,Area harvested,1968,,Palestine,5312,ha
299,Vegetables Roots Fodder,655,Area harvested,1968,,Palestine,5312,ha
221,Alfalfa for forage and silage,641,Area harvested,1968,,Oman,5312,ha
165,forage Products,651,Area harvested,1968,,Pakistan,5312,ha
169,Alfalfa for forage and silage,641,Area harvested,1968,6000,Paraguay,5312,ha
169,forage Products,651,Area harvested,1968,,Paraguay,5312,ha
170,Alfalfa for forage and silage,641,Area harvested,1968,123900,Peru,5312,ha
170,Clover for forage and silage,640,Area harvested,1968,,Peru,5312,ha
170,Maize for forage and silage,636,Area harvested,1968,,Peru,5312,ha
170,Rye grass for forage & silage,638,Area harvested,1968,,Peru,5312,ha
170,Sorghum for forage and silage,637,Area harvested,1968,,Peru,5312,ha
171,forage Products,651,Area harvested,1968,,Philippines,5312,ha
173,Alfalfa for forage and silage,641,Area harvested,1968,,Poland,5312,ha
173,Clover for forage and silage,640,Area harvested,1968,,Poland,5312,ha
173,forage Products,651,Area harvested,1968,,Poland,5312,ha
173,Leguminous for Silage,643,Area harvested,1968,1735000,Poland,5312,ha
173,Maize for forage and silage,636,Area harvested,1968,107000,Poland,5312,ha
173,Vegetables Roots Fodder,655,Area harvested,1968,256000,Poland,5312,ha
174,forage Products,651,Area harvested,1968,,Portugal,5312,ha
