# File: FAO_GDP_Deflators.csv
# Title: FAO GDP deflators by country (2015 = 100)
# Units: Unitless
# Description:  FAOSTAT (domain:PD) & Taiwan Statistics (access:4-12-2021)
# Data source: FAOSTAT (main domain:PD FAO.udpate:2023-08-16T00:00:00)
# Date of CSV last update: 2023-11-24
# Column types: cicicinnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area,area_code,item,item_code,element,element_code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Solomon Islands,25,GDP Deflator,22024,"Value US$, 2015 prices",6179,17.91863666,18.40864153,19.60388502,24.07020258,28.85381377,28.07969344,27.49195966,27.82050623,30.56989225,33.28420552,39.18247366,41.3447542,42.23002851,34.30756672,45.2647822,40.46993897,36.9517883,36.39498811,41.64575926,37.06968522,43.12754945,44.53310155,47.28758011,50.44270811,52.79114759,54.73217973,59.5601769,61.38634268,52.20584525,56.2375257,58.32538939,62.70133291,52.76766176,56.92969315,59.23866726,65.18572167,69.88447347,75.95472947,79.83753375,80.53543942,81.84461059,90.24541542,98.21815367,101.1543417,103.8266639,100,99.92205242,103.2866247,110.4902974,108.8379508,106.8719016,113.8282386,118.0516404
Somalia,201,GDP Deflator,22024,"Value US$, 2015 prices",6179,31.60450965,31.48849888,35.37453194,43.48665945,51.08613754,58.89579355,69.06684865,30.97052845,33.148943010000004,35.899164,39.14196309,42.84563233,45.4927501,47.27460432,48.98013277,50.52910261,51.54670896,52.82136114,54.68459317,56.82841962,58.95569475,36.77948437,39.70528539,67.83317504,97.05490549,96.70470441,104.5187613,126.3262207,160.1741905,153.4691947,160.5483932,98.94547634,89.4758456,107.5505053,136.617242,154.7674916,156.000292,157.9625681,161.2164231,75.34066941,64.36815593,65.2269664,85.02653037,106.3856825,108.3722261,100,95.58622143,94.65368205,90.59086292,97.68581517,103.9792968,111.9421229,0.004987609
South Africa,202,GDP Deflator,22024,"Value US$, 2015 prices",6179,17.67685329,18.70959731,19.32550399,25.33060998,29.98416311,30.48990951,28.63070739,31.82833687,35.54578163,42.26268094,57.07544892,55.68180763,51.2750117,58.25325951,49.0593942,37.93098122,43.30754353,55.65022269,57.40533123,58.35008867,68.3280447,74.09143659,82.18784011,81.11971783,81.97825506,88.95223742,81.0633337,81.78890152,73.67855258,71.26220243,68.49626069,59.52157784,54.70964792,81.10826272,100.7224775,108.0385176,107.6149083,111.9612897,102.9789619,109.0945286,134.0055878,142.5986287,132.027228,118.8274845,111.3880056,100,92.76896464,107.9426774,112.7714021,108.1399214,100.3332863,118.6910437,112.3733956
South Sudan,277,GDP Deflator,22024,"Value US$, 2015 prices",6179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.8217358,279.2873835,256.312216,100,56.32412787,63.61875034,65.14818282,66.31690714,67.18227078,70.20063066,71.33971003
Spain,203,GDP Deflator,22024,"Value US$, 2015 prices",6179,10.60451305,11.52401819,13.51688148,16.67852706,19.53021569,22.91881223,22.90865698,24.89458069,29.75405379,39.73809508,42.16970827,36.79634036,35.12234422,30.09878659,29.77155047,30.56556118,41.1494851,49.44574226,55.52478791,58.40583205,72.79695922,76.36395771,82.70836062,69.55659973,68.64271548,77.38441672,78.81513066,69.78888405,70.15145721,68.81162071,61.48797704,62.17474467,68.06160099,84.83153291,96.95188898,101.0841426,106.0271513,119.6298595,130.9210355,124.339525,118.7245248,124.5902603,115.0233554,119.3345993,118.9773316,100,100.0584114,103.5144236,109.5605236,105.3600292,108.8159517,115.2712644,107.074005
Sri Lanka,38,GDP Deflator,22024,"Value US$, 2015 prices",6179,30.08476508,30.63294516,33.16748653,34.86221478,41.73952303,41.7659527,38.28611152,41.60839884,26.23906388,30.20905119,34.25857956,34.49110626,34.98646993,36.10877855,39.29810569,37.52327377,38.13317291,39.0976117,40.80161149,40.05849779,43.44888982,46.68193308,48.15669625,48.40530854,51.92717184,54.26078436,56.474407,57.41619925,56.94588657,54.24131937,53.09460397,51.67198971,52.94427558,55.1750695,57.25884806,63.66260798,68.51279196,73.38620627,87.17210746,86.98923727,94.89079737,100.7535784,96.7538025,101.6210278,103.382335,100,97.83967657,100.2224803,97.64089573,91.01409671,91.12706404,92.62443344,89.067116
Sudan,276,GDP Deflator,22024,"Value US$, 2015 prices",6179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.23705183,84.80587005,96.76977816,100,103.1486692,134.1495108,51.69170819,37.06383553,52.47661066,22.62706397,64.36085532
Sudan (former),206,GDP Deflator,22024,"Value US$, 2015 prices",6179,9.580616819,10.16798764,13.27433431,16.97034116,18.55138215,19.98866375,21.36667193,23.6351157,27.03350701,31.44006524,34.91127689,39.16783266,29.04718944,27.56173389,39.67496325,35.3033221,41.89436036,54.41821298,49.60715804,51.55193136,53.48169013,44.95281381,45.97724812,47.06706504,42.12041585,42.95690581,26.44536972,30.48294374,30.040198,28.26579822,31.8665657,34.523755800000004,37.58986658,41.21413849,48.8939129,59.20692872,71.49682371,88.7694371,,,,,,,,,,,,,,,
Suriname,207,GDP Deflator,22024,"Value US$, 2015 prices",6179,19.98899168,20.51088248,21.36166444,22.54839844,29.31975387,30.25094817,30.14955528,34.65800107,37.68930357,42.61353984,47.33738366,49.43736575,53.1200662,53.38327648,53.20972471,47.18121176,48.98531754,58.13671173,63.38636607,28.75631397,29.83275763,30.84163036,31.54448345,32.29219484,32.98177002,33.673365,41.58186147,42.12974995,49.36134211,41.35007289,41.93484661,35.52999106,45.33920575,49.62947433,53.26164971,62.24556927,70.48397512,74.97976699,86.61803388,92.23456208,98.85825764,94.54892591,103.675833,104.0762563,105.7307551,100,64.43148245,68.53350794,72.58657837,80.94471849,94.16773874,75.04043997,74.23305246
Sweden,210,GDP Deflator,22024,"Value US$, 2015 prices",6179,19.42000198,20.99278184,24.17063293,28.21163028,30.37789,37.19285012,39.67925165,42.62671756,46.31650921,52.69399189,59.66829866,54.21170801,47.22399854,42.54832039,42.44939186,43.42450792,55.76466579,65.61024685,72.35566723,74.21684291,88.49711764,93.75697704,98.34572286,75.21364135,77.83477327,87.40185413,93.90935158,83.74169037,81.07765567,78.71099075,72.04966326,65.49737191,70.55487456,86.40315422,95.38981651,94.44830916,97.34351988,109.2685517,115.673256,101.9619754,109.3015146,122.6398731,118.7218374,124.6247,120.3891246,100,100.0178923,102.3103312,103.0312616,97.10055735,101.7039178,112.4695813,101.8815776
Switzerland,211,GDP Deflator,22024,"Value US$, 2015 prices",6179,7.483087899,8.640291983,10.26870251,13.40080503,15.22246513,18.82258584,19.96796844,20.82006494,28.99815733,31.8034482,32.41118477,29.21551696,30.34224783,30.04141275,27.84717941,27.23420223,38.32780306,47.25140236,49.495608850000004,45.80392193,56.42363044,57.61615501,60.00240553,58.42904104,63.87274489,74.42288463,71.39941364,60.51595606,60.45912985,58.3757108,52.62727396,53.17905214,57.43142559,67.25824213,73.06158957,73.64473839,74.71353985,79.89913816,89.84939093,89.80584762,94.01463544,110.3733488,104.5260791,105.7171884,106.3265162,100,97.08179921,96.78694359,98.1902096,96.5114068,101.6515373,105.9318233,102.3441129
Syrian Arab Republic,212,GDP Deflator,22024,"Value US$, 2015 prices",6179,35.27638925,37.69915828,34.80825021,40.76164704,52.67053906,57.21680393,62.03119595,68.75781855,75.83597695,87.96300873,102.4697763,120.0498592,122.9364054,129.138455,138.387118,67.80507908,69.17060658,70.88106426,73.38133813,76.25814209,79.1127358,81.78813988,83.65201825,85.63485516,63.6239719,64.95810344,66.14746544,67.28811377,68.04547423,71.91770314,78.89442943,81.20041386,78.05690015,74.30488945,81.79803428,89.09443688,98.88768886,113.8225084,142.1825922,138.2141785,149.3067537,158.8715642,150.1194511,117.4886131,113.6296215,100,70.53222164,90.26274216,116.3910791,135.0588285,131.6776335,115.2219572,110.6790822
Tajikistan,208,GDP Deflator,22024,"Value US$, 2015 prices",6179,,,,,,,,,,,,,,,,,,,,,,,40.15155814,41.10328642,41.98101575,42.86131597,43.6460929,37.90177101,51.54861853,40.91937667,30.2598447,34.69203311,35.36509335,40.53265083,49.06758963,51.21004793,58.80092589,71.71444951,92.49919001,85.79153705,91.2462282,103.0028156,113.0452652,118.2769069,121.4237667,100,79.04404727,79.57815447,76.22203287,75.83701659,71.1824581,70.09272406,76.84622647
Thailand,216,GDP Deflator,22024,"Value US$, 2015 prices",6179,21.28425234,21.10791176,22.48414484,27.1300967,32.86831381,34.04951644,35.52802892,37.64695364,41.37317659,44.78714177,50.22190736,51.07413452,50.90531046,52.76292463,52.07939332,46.31718924,48.62273436,52.05967681,56.07581979,58.55947804,62.24877396,65.71245879,68.66198977,70.44680783,74.23602139,79.23705886,81.09285676,68.42072329,56.06984214,59.74707573,57.07361034,52.51239163,55.22959412,58.42335317,62.40739067,65.58865968,73.19134839,82.31051545,89.66599977,87.29238721,98.31016702,105.9836721,105.9522311,109.0903397,104.6870787,100,99.58682924,105.5350309,112.441451,118.1808709,115.8311649,115.357328,109.5939639
Timor-Leste,176,GDP Deflator,22024,"Value US$, 2015 prices",6179,,,,,,,,,,,,,,,,,,,,,27.97176103,29.10800189,33.51950969,35.1138629,36.12265897,37.22872888,39.22985172,35.06266164,40.8475927,43.79274196,44.11401832,49.31547895,51.9721469,55.50140884,49.68154525,50.5811357,51.78101159,56.18893127,60.29541644,61.4456541,68.0160814,75.8824307,80.56074358,94.00061294,93.28011939,100,100.1354014,101.1169828,99.81714405,107.9695652,90.86023707,94.28991214,84.62081432
Togo,217,GDP Deflator,22024,"Value US$, 2015 prices",6179,20.19535855,21.23556839,23.89763197,29.10895129,37.36761348,41.47741434,39.7099667,45.30917537,50.99532769,57.45567388,66.93812153,59.92403448,53.79403704,51.01408584,45.52802768,46.57390754,63.98551385,77.25442569,85.03599205,80.14968347,91.14285961,89.84908143,97.415481,88.73917922,60.36763558,74.67103368,75.80690536,74.36750636,72.0349067,70.32300443,60.21223057,59.43779579,65.65511328,76.45716694,82.51064838,87.49436029,87.81135878,100.5642589,117.3961441,114.8050212,109.3504401,118.0119028,110.9843815,116.618669,117.0894373,100,99.84032147,100.9934322,106.0554331,100.5537054,103.6647523,109.5544411,103.8854306
Tonga,219,GDP Deflator,22024,"Value US$, 2015 prices",6179,13.13589957,14.5371107,17.05080955,24.72318322,32.21397795,29.04123904,26.67634348,28.91761398,34.52141461,36.37395574,42.41945309,38.6289938,35.0636092,33.32378901,32.69629772,26.22133542,30.72180917,35.87179908,50.40786379,52.44811794,57.23667429,64.78922873,63.78625894,60.693213,59.58744513,61.71612937,65.56415845,63.87442403,55.61282142,55.97425492,52.23913913,45.01223366,46.83189423,53.36682518,62.91130524,68.93209452,78.20669186,83.96079808,89.06336715,89.26241816,102.6579992,113.7093677,119.1291223,112.7496644,108.3043333,100,97.94338092,103.8960694,107.7416906,113.3129326,108.1018767,107.6221805,116.145815
Trinidad and Tobago,220,GDP Deflator,22024,"Value US$, 2015 prices",6179,12.57416434,13.57744935,15.51055255,18.42732816,27.7004272,32.65705206,31.41191745,36.14208642,37.28294674,46.48400919,57.06724398,61.18274532,68.62096837,72.9695419,77.35525558,76.71681372,51.55884703,54.05983148,52.73739275,51.11957731,59.04065881,60.22040658,62.74660877,53.57089592,55.91478785,57.93940021,58.49893002,54.11476664,52.70111363,54.98684092,61.59998047,63.99371365,60.52435551,66.37337132,72.22550501,81.83891321,82.86197768,93.44893965,116.3922179,83.75847858,93.52706184,107.8373574,107.5535741,109.0550982,108.9908378,100,93.85127543,99.75071058,102.84641,100.7365451,96.34832215,113.0677507,130.4721445
Tunisia,222,GDP Deflator,22024,"Value US$, 2015 prices",6179,27.57425707,29.35504588,33.10260935,40.66277805,48.86457883,55.67727462,53.73729148,58.90598973,64.63481107,73.05653244,82.72184,75.57297447,73.28212426,69.70919336,65.39024351,64.79541521,70.89509783,72.66647786,74.45314921,72.00102835,81.96853393,83.345085889999993,92.09201713,84.95325353,88.11005214,99.28651619,100.6600571,92.10336024,92.21616544,91.53156437,82.13666395,81.31533822,84.16653651,95.36591925,101.9644343,101.9677334,103.2049346,109.4849506,121.0771975,113.8243449,111.4694569,118.1902155,111.6471896,111.4950417,111.6170948,100,91.32190686,84.89473556,83.77684556,81.02624074,90.01045185,94.69511486,92.18813693
Turkiye,223,GDP Deflator,22024,"Value US$, 2015 prices",6179,21.550114,19.22495307,22.49858442,27.39051687,35.73843711,41.67877001,43.19875401,47.63094306,51.79198502,71.15406823,54.68792042,53.85793246,47.25269139,43.01668275,39.20684459,42.15344072,44.36571108,46.64448375,47.60704115,56.00220407,72.08445026,71.59576485,71.1551944,74.68727421,57.20546934,69.1622689,69.27065701,67.40747076,68.97705522,66.25316499,66.28272103,51.72751261,57.86641599,71.64451118,84.80557986,96.35378764,99.12657521,115.4139553,129.4569136,114.6273348,126.5070822,122.8167815,123.0410802,123.3657524,115.2432817,100,97.38500002,89.47505336,78.74224629,76.2690957,70.91435618,72.41454807,73.12030657
Turkmenistan,213,GDP Deflator,22024,"Value US$, 2015 prices",6179,,,,,,,,,,,,,,,,,,,,,,,20.20880731,20.68782467,21.12959738,21.57266406,21.96765261,27.93601593,27.84250237,32.20936596,39.05406705,51.24927563,65.84945713,82.6480493,84.86661723,87.52785105,90.22858544,92.66707156,94.44438026,83.16861152,79.96519368,91.72443952,103.9584194,116.274578,124.3323298,100,101.3164246,107.591734,111.9904615,126.0973895,130.4893188,145.8679965,198.8630279
Tuvalu,227,GDP Deflator,22024,"Value US$, 2015 prices",6179,23.3291131,25.19631303,28.31937194,36.08056855,38.92560729,37.88856724,37.7139433,36.58637111,40.49623262,42.19025335,45.62651206,48.87146842,46.64861326,45.18112505,45.68373449,37.68660274,38.21788545,41.36645067,49.13653892,54.65290851,55.05506259,56.51420225,58.03664218,49.86084307,53.9416582,58.44410362,66.00974799,67.0217473,54.23670764,57.89048052,51.27007434,48.50756164,52.68382938,64.25571947,76.99261406,80.4903236,82.60883934,91.66678914,95.06602989,88.9859345,107.3197916,121.66348,123.1008446,117.0453465,114.6691228,100,106.5916021,113.1514061,118.3620503,117.2956717,117.0447365,133.7629809,136.2368588
Uganda,226,GDP Deflator,22024,"Value US$, 2015 prices",6179,34.69303751,37.36022073,40.59331438,47.50871299,57.53404445,66.98683519,70.67337958,75.06457579,80.34449102,87.01031759,94.87002649,103.8467658,110.2626968,114.581452,118.7152132,122.4695167,137.4154775,144.4864032,153.2338285,126.6049976,84.34101539,64.80300339,66.51626633,64.21517845,91.13679803,97.47397475,92.99004137,94.92413933,83.40563082,74.27991783,67.61490645,64.6238434,63.49922576,63.21867571,71.50104104,77.35718929,79.25185754,90.23987453,98.77943355,126.5143881,129.9719776,115.1020813,120.5298085,92.13147334,141.2581489,100,102.9894046,99.6679581,101.8528017,104.7621093,107.0668369,112.460326,117.2786579
Ukraine,230,GDP Deflator,22024,"Value US$, 2015 prices",6179,,,,,,,,,,,,,,,,,,,,,,,61.45319026,62.90983956,64.25323119,65.60055766,66.8016828,77.50207672,66.00667683,49.85112489,46.602177,51.800523,55.03514219,59.41829585,68.68966493,88.47554021,103.1200667,126.6751071,156.6962149,119.3128693,133.1445077,151.442858,162.7682979,169.7857823,132.3248044,100,100.1102921,117.4291086,132.5029361,150.9484272,159.6212447,197.3074237,283.4141202
United Arab Emirates,225,GDP Deflator,22024,"Value US$, 2015 prices",6179,3.71481575,4.445278202,5.845180026,9.895608169,23.83362275,28.43037532,32.25508217,35.5542323,34.80350201,36.60005252,40.42325931,44.47606683,45.81180675,44.2852278,41.46446323,41.25568319,42.56008179,42.93398071,43.85693871,44.15573589,45.85230721,46.22405694,47.05920455,47.66075226,46.78878383,47.92938631,50.66679842,49.96984062,47.19647235,50.45429049,55.55264136,54.26002373,56.30612721,58.59912168,63.58077656,74.08834733,82.95093974,93.34803493,110.648566,93.84879862,104.1754358,117.8905124,120.5285389,119.4865066,118.2619308,100,96.806781,102.1264165,110.5074589,105.5964665,95.01016941,103.9270031,122.8923762
United Kingdom of Great Britain and Northern Ireland,229,GDP Deflator,22024,"Value US$, 2015 prices",6179,11.91917465,13.05099738,14.35703298,15.26845949,16.76340159,19.95079906,18.65485816,20.59228832,25.22996753,31.78516234,41.75175285,40.27811438,37.61236257,34.30836823,31.62060095,32.18861734,38.36174801,45.09379679,52.09540508,51.72124815,60.555544,64.00643981,65.81187042,57.77631692,59.77656807,68.73179881,71.22556074,74.85309896,76.8962503,76.19842222,72.19034822,69.9326994,74.42635059,83.12173297,95.68372268,97.88035503,102.0288091,113.5386652,107.7835051,93.0803032,93.64725326,99.16668845,99.21494306,100.3211062,106.941368,100,90.03656529,87.35956181,92.12904019,90.00978142,95.77138936,103.1235006,99.70336067
United Republic of Tanzania,215,GDP Deflator,22024,"Value US$, 2015 prices",6179,34.56832285,35.50012805,37.86601632,43.84574913,51.37673756,55.84535683,56.85124943,67.64739651,80.05575755,82.00217437,92.6516379,107.4230098,113.004474,116.773392,103.7616775,109.4005036,75.84920416,50.65103741,56.72656626,58.26022963,53.25060233,56.93964772,49.04612783,43.00775305,43.04499846,48.47718952,57.42716559,65.6697894,68.97250426,67.38639424,67.49855293,64.933131650000007,63.03785669,63.59767436,64.96669715,66.76356009,70.20350816,74.82090915,90.25445615,89.3100408,91.4403585,91.4045775,100.5400785,109.0722519,112.0147802,100,98.36549526,98.76713893,98.96811679,99.09039222,101.9829588,103.8449322,105.5850068
United States of America,231,GDP Deflator,22024,"Value US$, 2015 prices",6179,20.69283443,21.74178886,22.68163235,23.92455875,26.07745673,28.49291038,30.06098534,31.92878458,34.17460126,37.00991656,40.35305079,44.1713149,46.90033689,48.73732328,50.49562233,52.09251869,53.1416107,54.45570177,56.37658388,58.58674226,60.77983721,62.83526638,64.26722575,65.79057725,67.19548483,68.60450745,69.86063393,71.06531223,71.86518689,72.877925,74.52906067,76.20812587,77.3958239,78.92340175,81.04198687,83.58328854,86.16231065,88.49090304,90.18811489,90.76617041,91.85700853,93.7655165,95.51946079,97.19200006,99.00939695,100,101.0021929,102.9208744,105.3951533,107.2858872,108.6858516,113.5688811,120.0270361
Uruguay,234,GDP Deflator,22024,"Value US$, 2015 prices",6179,14.5373774,17.44329289,14.23998841,18.11800844,24.33409237,20.28340042,20.4378765,22.62401166,25.75163625,34.72579853,45.28824042,49.61427252,44.83670122,27.58979322,26.50629582,25.48927493,29.09845612,33.77811583,34.85910306,35.26833007,37.53028122,43.68134444,51.31903066,58.26538747,63.25655457,70.88439695,71.38735267,71.97412288,72.93074565,70.26568809,68.18104055,64.92784941,45.81481342,40.23522087,43.5369276,51.39768921,55.67739362,62.48426602,75.62248859,75.63714239,89.27250952,101.0696532,104.3363828,111.9013554,107.8345337,100,97.2552217,107.3967448,107.3537803,101.5334645,94.60563547,100.3900454,116.48047270000001
USSR,228,GDP Deflator,22024,"Value US$, 2015 prices",6179,66.92259969,66.86226156,73.6245714,81.86381642,77.96774965,84.52016679,79.90849631,81.4935227,88.21760226,91.60025215,91.04058522,83.40663562,82.01982834,81.07212882,73.61887386,70.73239357,64.86948182,59.76016544,55.61986174,51.96288016,48.46364943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,235,GDP Deflator,22024,"Value US$, 2015 prices",6179,,,,,,,,,,,,,,,,,,,,,,,63.13431216,64.63080976,66.0109514,67.39513552,68.6291188,72.58748761,67.11598642,73.2670264,56.75121458,36.41247319,36.97995891,36.49401746,40.40607381,44.99296231,50.55202166,59.40782453,72.2865482,76.32829835,82.14966921,92.41046446,96.87309055,97.28512167,100.5628624,100,94.33655284,65.1274215,52.40914724,56.4307315,55.37365557,59.59121631,64.0993157
Vanuatu,155,GDP Deflator,22024,"Value US$, 2015 prices",6179,32.11917645,33.81634185,43.71731137,45.60900183,33.80045587,42.85815114,40.60171196,42.94510911,44.57594487,56.47889193,60.67101299,50.71318809,45.54538446,36.83426589,41.96139081,39.45508207,39.11710382,41.39553975,48.47572851,45.95758368,47.59962246,50.559431,53.12617223,52.34012005,55.96088389,60.6089596,61.41800077,60.40620004,53.8671253,54.50799188,51.80234827,50.88788848,53.63710232,62.19537169,69.42379592,71.34028996,73.16877872,83.35471493,90.43092376,87.83618519,99.28298072,110.8658674,107.5170779,108.1499375,107.4487225,100,102.3295363,107.2251263,108.3073826,107.8599496,109.7816471,118.2542598,117.0446966
Venezuela (Bolivarian Republic of),236,GDP Deflator,22024,"Value US$, 2015 prices",6179,10.7945351,11.50327624,12.24982279,13.77078794,19.77680019,19.64214636,20.67490534,22.31532403,23.76933408,28.78648019,35.8974508,40.49226286,41.05969034,43.37699618,32.25764489,33.30243604,30.49284388,23.38534351,27.70540229,21.55347213,22.97610575,23.01988344,24.53473646,24.3151867,24.49892223,30.87642427,28.19661478,33.33537726,35.36656062,40.3455566,46.52622295,47.21328857,39.1476169,38.16197903,43.43391405,50.94656853,58.4663132,67.49926147,87.83842693,94.71740229,114.9407359,88.67038488,101.1363528,97.19200006,99.00939695,100,101.0021929,102.9208744,105.3951533,107.2858872,108.6858516,113.5688811,98.95862501
Viet Nam,237,GDP Deflator,22024,"Value US$, 2015 prices",6179,19.18121493,20.13536716,21.13872803,22.19459026,23.30171622,24.45727702,25.67752178,26.95552924,31.9601077,32.73776129,11.38151795,8.463406999,9.094917356,12.75133165,18.13007177,16.24979674,16.57705164,16.98697064,17.58617268,18.27561188,17.88165165,19.92830592,23.6816492,29.2723582,33.22096443,38.6262094,42.0070043,42.28442025,40.52489437,40.77432662,41.49542087,40.70244567,40.77786716,42.85183269,49.8649497,53.99003797,58.12044081,63.27890967,76.68768787,77.81318302,79.95637185,87.98873934,96.11106325,100.1795497,102.7948046,100,100.0161785,102.0779082,104.4633945,104.2642906,104.8933578,105.4936628,108.50149
Yemen,249,GDP Deflator,22024,"Value US$, 2015 prices",6179,,,,,,,,,,,,,,,,,,,,23.57429558,24.4567592,25.28382848,25.86002425,26.47299465,27.03830525,27.60527167,28.11071533,28.59545711,25.38809815,29.12510781,33.82371604,33.03392308,34.26373768,35.85981362,39.48220849,45.78708746,52.42295898,56.92779236,64.90133473,59.88183701,62.45561438,74.096549,77.32454934,79.53852428,85.59756547,100,88.81190217,97.52605298,142.6045695,68.41512432,49.04196993,52.32672367,140.0904139
Yugoslav SFR,248,GDP Deflator,22024,"Value US$, 2015 prices",6179,17.85054481,17.75479918,18.1776593,23.04429146,27.76473695,30.98789401,33.23637169,37.23658871,40.6293645,48.62735257,48.76112033,47.3809409,42.97109373,44.65418003,47.17682758,49.62778812,51.6248539,53.94386256,56.94715028,60.34581378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,251,GDP Deflator,22024,"Value US$, 2015 prices",6179,28.67376422,28.61498087,30.63570952,39.49948137,47.05162542,43.48523034,44.79190543,45.48010085,51.37283757,66.07332929,71.68381902,67.27424179,69.88564891,63.39213972,51.01534919,44.28785077,32.76571513,31.93537178,51.56568703,58.21413663,55.43080441,50.30886712,50.14135659,46.47021298,56.81274689,57.47950817,51.13277627,58.92205181,48.62700034,44.71354478,45.51834752,49.14804883,48.17051919,52.64662598,62.4254088,77.96446866,110.6279839,112.5041759,133.0108039,104.2213134,124.9249174,142.99468,134.8548892,137.334682,131.7122633,100,99.12539146,115.455472,112.882133,98.5841936,78.78753211,88.64400342,110.7322908
Zimbabwe,181,GDP Deflator,22024,"Value US$, 2015 prices",6179,47.92545588,50.94417992,58.00785447,69.26430864,81.30326542,88.43545005,88.09675548,94.89766928,97.03246594,110.8925617,128.9602929,137.8830589,143.2035012,128.1646584,106.8965044,110.6482894,119.4789361,128.1204172,138.0865781,138.7902577,137.6395533,121.7053941,107.9541698,102.6980764,102.0569299,105.7845161,117.3405543,119.0220925,82.97462935,81.80810061,84.21269728,83.7826413,84.5084806,86.1098342,85.55539351,86.44698256,87.9490752,89.75040564,85.95659923,82.03860237,85.40087638,87.58131112,91.10959139,99.64710922,99.39585818,100,102.1609924,104.6555553,107.2346923,109.1261035,110.4915693,115.714101,118.1
